	YEAR	INSTITUTION	PATENTS_FILED_COUNT	PATENTS_GRANTED_COUNT	ONGOING_TRIALS_COUNT	STATE	TOTAL_FUNDING
11520	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	453721.0
11521	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	319550.0
11522	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	366860.0
11523	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	77000.0
11524	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	36195.0
11525	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	465208.0
11526	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	398967.0
11527	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	2304554.0
11528	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	935434.0
11529	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	5393216.0
11530	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	782295.0
11531	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	1264441.0
11532	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	750000.0
11533	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	327218.0
11534	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	624548.0
11535	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	248248.0
11536	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	262601.0
11537	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	483838.0
11538	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	444555.0
11539	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	366000.0
11540	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	679353.0
11541	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	950819.0
11542	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	1512572.0
11543	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	345825.0
11544	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	141904.0
11545	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	295693.0
11546	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	630568.0
11547	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	969140.0
11548	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	70275.0
11549	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	77000.0
11550	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	409150.0
11551	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	174000.0
11552	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	187398.0
11553	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	662704.0
11554	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	80000.0
11555	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	653458.0
11556	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	366000.0
11557	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	62498.0
11558	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	100000.0
11559	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	43120.0
11560	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	520632.0
11561	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	400616.0
11562	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	15000.0
11563	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	51420.0
11564	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	40000.0
11565	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	87513.0
11566	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	125000.0
11567	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	249000.0
11568	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	254682.0
11569	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	234554.0
11570	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	332000.0
11571	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	357673.0
11572	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	332000.0
11573	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	528073.0
11574	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	234068.0
11575	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	174000.0
11576	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	174390.0
11577	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	270400.0
11578	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	485893.0
11579	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	80000.0
11580	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	325646.0
11581	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	332000.0
11582	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	43120.0
11583	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	43120.0
11584	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	29766.0
11585	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	811646.0
11586	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	174960.0
11587	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	173772.0
11588	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	162462.0
11589	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	1607533.0
11590	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	279366.0
11591	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	47255.0
11592	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	47255.0
11593	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	43120.0
11594	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	47255.0
11595	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	47255.0
11596	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	47255.0
11597	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	50690.0
11598	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	164496.0
11599	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	29766.0
11600	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	658764.0
11601	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	149472.0
11602	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	791892.0
11603	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	1099925.0
11604	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	461844.0
11605	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	780508.0
11606	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	29766.0
11607	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	200000.0
11608	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	3847654.0
11609	2015.0	UNIVERSITY OF PENNSYLVANIA	0.0	12.0	4.0	PA	174000.0
11610	2015.0	UNIVERSITY OF PITTSBURGH	0.0	3.0	24.0		
11611	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	166931.0
11612	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	214206.0
11613	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	677339.0
11614	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	166931.0
11615	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	166099.0
11616	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	43120.0
11617	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	129867.0
11618	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	318513.0
11619	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	406218.0
11620	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	200318.0
11621	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	318513.0
11622	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	625440.0
11623	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	5267174.0
11624	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	43120.0
11625	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	144893.0
11626	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	56042.0
11627	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	359068.0
11628	2015.0	UNIVERSITY OF ROCHESTER	0.0	1.0	6.0	NY	906278.0
11629	2015.0	UNIVERSITY OF SOUTH FLORIDA	0.0	1.0	0.0	FL	627816.0
11630	2015.0	UNIVERSITY OF SOUTH FLORIDA	0.0	1.0	0.0	FL	97363.0
11631	2015.0	UNIVERSITY OF SOUTH FLORIDA	0.0	1.0	0.0	FL	468524.0
11632	2015.0	UNIVERSITY OF SOUTH FLORIDA	0.0	1.0	0.0	FL	187475.0
11633	2015.0	UNIVERSITY OF SOUTH FLORIDA	0.0	1.0	0.0	FL	590485.0
11634	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	309175.0
11635	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	194445.0
11636	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	33319.0
11637	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	136171.0
11638	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	162038.0
11639	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	162038.0
11640	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	180360.0
11641	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	205103.0
11642	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	329788.0
11643	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	607358.0
11644	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	162060.0
11645	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	160794.0
11646	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	165853.0
11647	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	31248.0
11648	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	50000.0
11649	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	19878.0
11650	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	249799.0
11651	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	123315.0
11652	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	150000.0
11653	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	178513.0
11654	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	344039.0
11655	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	396370.0
11656	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	269637.0
11657	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	241526.0
11658	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	340838.0
11659	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	355697.0
11660	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	651183.0
11661	2015.0	UNIVERSITY OF UTAH	0.0	5.0	7.0	UT	27120.0
11662	2015.0	UNIVERSITY OF VIRGINIA	0.0	1.0	2.0		
11663	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	395930.0
11664	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	212562.0
11665	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	563174.0
11666	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	927000.0
11667	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	693233.0
11668	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	566133.0
11669	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	16140.0
11670	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	38752.0
11671	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	285970.0
11672	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	178343.0
11673	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	108691.0
11674	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	107387.0
11675	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	265402.0
11676	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	91957.0
11677	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	577707.0
11678	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	416169.0
11679	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	235226.0
11680	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	174048.0
11681	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	580766.0
11682	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	201623.0
11683	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	688444.0
11684	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	176007.0
11685	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	855067.0
11686	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	474714.0
11687	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	532112.0
11688	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	201623.0
11689	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	614351.0
11690	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	1364422.0
11691	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	329674.0
11692	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	320588.0
11693	2015.0	UNIVERSITY OF WASHINGTON	0.0	1.0	1.0	WA	384477.0
11694	2015.0	UNIVERSITY OF WISCONSIN MILWAUKEE	0.0	1.0	0.0	WI	321199.0
11695	2015.0	UNIVERSITY OF WISCONSIN-MADISON	0.0	15.0	0.0		
11696	2015.0	VIRGINIA POLYTECHNIC INST AND ST UNIV	0.0	1.0	0.0		
11697	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	4305712.0
11698	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	132543.0
11699	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	590844.0
11700	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	335750.0
11701	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	200000.0
11702	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	150000.0
11703	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	250000.0
11704	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	1448244.0
11705	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	2816030.0
11706	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	355533.0
11707	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	774892.0
11708	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	374592.0
11709	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	885788.0
11710	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	199013.0
11711	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	327300.0
11712	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	915000.0
11713	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	165844.0
11714	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	2256089.0
11715	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	328125.0
11716	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	609026.0
11717	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	358917.0
11718	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	339700.0
11719	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	292978.0
11720	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	67824.0
11721	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	73509.0
11722	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	50690.0
11723	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	398275.0
11724	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	348844.0
11725	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	174869.0
11726	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	346231.0
11727	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	689409.0
11728	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	689183.0
11729	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	55795.0
11730	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	90188.0
11731	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	369288.0
11732	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	125000.0
11733	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	149999.0
11734	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	156685.0
11735	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	2183943.0
11736	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	392520.0
11737	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	646722.0
11738	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	29623.0
11739	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	469520.0
11740	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	157687.0
11741	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	102843.0
11742	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	29623.0
11743	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	584882.0
11744	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	2267206.0
11745	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	373942.0
11746	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	29623.0
11747	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	157715.0
11748	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	276442.0
11749	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	3327369.0
11750	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	302972.0
11751	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	165844.0
11752	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	56042.0
11753	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	29536.0
11754	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	611279.0
11755	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	202685.0
11756	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	142969.0
11757	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	166216.0
11758	2015.0	WASHINGTON UNIVERSITY	0.0	2.0	0.0	MO	171745.0
11759	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	349875.0
11760	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	189877.0
11761	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	264287.0
11762	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	269872.0
11763	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	12870.0
11764	2015.0	WHITEHEAD INSTITUTE FOR BIOMEDICAL RES	0.0	3.0	0.0	MA	52406.0
11765	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	421227.0
11766	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	644255.0
11767	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	87894.0
11768	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	459820.0
11769	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	2185000.0
11770	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	404486.0
11771	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	381250.0
11772	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	472589.0
11773	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	509576.0
11774	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	845761.0
11775	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	632681.0
11776	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	336957.0
11777	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	451752.0
11778	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	377500.0
11779	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	775523.0
11780	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	498622.0
11781	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	511177.0
11782	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	849926.0
11783	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	181069.0
11784	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	217283.0
11785	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	217283.0
11786	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	152796.0
11787	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	80544.0
11788	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	549874.0
11789	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	125000.0
11790	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	353156.0
11791	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	1535152.0
11792	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	131880.0
11793	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	48120.0
11794	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	181069.0
11795	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	48120.0
11796	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	2600006.0
11797	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	610279.0
11798	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	38400.0
11799	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	197100.0
11800	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	164724.0
11801	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	27720.0
11802	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	27720.0
11803	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	2185000.0
11804	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	442736.0
11805	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	225473.0
11806	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	461274.0
11807	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	554459.0
11808	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	148492.0
11809	2015.0	YALE UNIVERSITY	0.0	1.0	7.0	CT	330540.0
11810	2016.0	AUBURN UNIVERSITY	0.0	1.0	0.0		
11811	2016.0	BOLDER BIOTECHNOLOGY, INC.	0.0	1.0	0.0		
11812	2016.0	BROOKLYN COLLEGE	0.0	1.0	0.0		
11813	2016.0	CALIFORNIA INSTITUTE OF TECHNOLOGY	0.0	2.0	0.0		
11814	2016.0	CASE WESTERN RESERVE UNIVERSITY	0.0	1.0	0.0		
11815	2016.0	CINCINNATI CHILDRENS HOSP MED CTR	0.0	1.0	0.0		
11816	2016.0	COLUMBIA UNIV NEW YORK MORNINGSIDE	0.0	2.0	0.0		
11817	2016.0	CORNELL UNIVERSITY	0.0	3.0	0.0		
11818	2016.0	DANA-FARBER CANCER INST	0.0	5.0	0.0		
11819	2016.0	EMORY UNIVERSITY	0.0	1.0	21.0		
11820	2016.0	GEORGE GEORGIOU	0.0	1.0	0.0		
11821	2016.0	GEORGETOWN UNIVERSITY	0.0	1.0	11.0		
11822	2016.0	HENRY M. JACKSON FDN FOR THE ADV MIL/MED	0.0	1.0	0.0		
11823	2016.0	MASSACHUSETTS INSTITUTE OF TECHNOLOGY	0.0	4.0	0.0		
11824	2016.0	MAYO CLINIC ROCHESTER	0.0	3.0	0.0		
11825	2016.0	NORTHWESTERN UNIVERSITY	0.0	1.0	29.0		
